,content,uid
195,"
Attached is the list of PRC meetings that will cover operations for ENA, EIM 
and EGM.  Location, times and attendees are listed for each meeting.  There 
are five pre-review meetings that will take place starting today through 
December 5 in preparation for the Energy Operations PRC meeting that will be 
held on Friday, December 8.  I invite you to sit in on any or all of these 
meetings if you would like to do so.  

The most meaningful meeting will be on  December 8th.  In that meeting, we 
will review the results from the pre-review meetings for Senior Specialists 
and below.  I would anticipate that if at each pre-review meeting the 
preferred distribution is met as instructed, then this portion of the meeting 
will not take too long.  We will then review in more detail the managers, who 
will have been pre-ranked in the pre-review meetings.  We will also review 
and rank the directors and senior directors.  I can also be prepared to 
review my suggested rankings for the three VP's who report to me, with you, 
Wes Colwell and David Oxley in attendance.  

Call me if you have any questions.  --Sally 



   ",2
196,"
Brent Price and I will be in the London office next week, arriving Monday 
morning and returning to Houston on Friday.  The purpose of my visit is in 
regard to my Global Risk Management Operations role,   I believe that Rick 
Causey met with you regarding some operations support that Brent and I will 
provide to Fernley during a transition period prior to the arrival and during 
the assimilation of Michael Jordan, the JP Morgan staffer that Fernley has 
hired.  Brent and I will be working with Fernley next week to iron out the 
details of our support for Fernley during that transition period.  We will 
also map out an Enron trading operations introduction  for Michael Jordan, 
which may involve a short stint for him in Houston.  My goal is to provide a 
strong resource to Fernley during this transition period and to work with 
Fernley to provide whatever assistance, training, and orientation to Michael 
in his role so that his assimilation can be as smooth and effective as 
possible.  

Another purpose for the trip is to spend some time with Fernley and his  
business controllers  to get their ideas on specific goals that as a group we 
would commit to for 2000.  I know that Barry and Richard Sage have many good 
ideas on how we can leverage knowledge and best practices across all Enron 
locations with trading operations.  My earlier trips to London this year were 
focused solely on Helsinki, and did not allow time to positively focus on 
leveraging worldwide operations experience.  I value input from other trading 
operations professionals and I look forward to the ideas that can be 
generated in working with Barry, Richard and some of their direct reports.  

I also contacted Tani Nath about my trip to see how I could support her as 
she moves into her role in Global Products.  I have not heard  from Tani, but 
I understand from others that she will be in the Houston office next week.  
It will be unfortunate to miss her on my trip, but based on my commitments in 
Houston and Rick Causey's desire to move forward on providing trading 
operations support to Fernley, next week is the best for me to be in London.  
I did meet with Tani for an hour when she was here week before last and 
offered to help her in any way if she made the decision to accept the role 
over Global Products.  I trust that she will contact me for that support as 
needed.  

I have scheduled a short meeting one on one with you while I am there to 
discuss how my global role can provide support and resources for your 
business efforts in London.  I look forward to meeting with you next week.  

This trip is not a leg of the worldwide operations/control review that we are 
conducting at Joe Sutton's request.   By circumstance, as you know, we have 
taken a look at Helsinki and subsequently Oslo and Frankfurt.  There will be 
a similar review of Continental power, UK gas, UK power and global liquids.  
The review teams are currently focused on operations/controls reviews of 
North American locations and some entities in the US in which Enron has a 
large ownership position.  It is likely that the continuation of this effort 
in London will occur in mid April.  

Copies of the drafts of the findings for Oslo and Frankfurt were provided to 
Fernley as soon as the team returned to Houston.  We hope to finalise those 
drafts this week as we receive comments from Fernley and the business 
managers in Oslo and Frankfurt to whom those drafts were provided.  Fernley 
suggested that you would like to see the drafts as opposed to the final 
copies, so I will have those forwarded to you today.  The Sydney and 
Singapore trip was a lengthy one, as it also involved a last leg of the trip 
in London with regard to support for SIngapore.  The Houston team returned 
the middle of last week and worked with AA on an early draft last Friday.  I 
can also provide you with a draft of that report, the completion of which was 
pending input from Bill Bradford early this week (he made the trip but was 
out of the office last week).  We did do a preliminary review of the Sydney 
and Singapore findings with Rick Causey and Rick Buy on Friday afternoon, to 
accommodate the fact that both are out on vacation this week.  They 
understood the preliminary nature of the draft that was reviewed with them.  

 ",2
197,"
I didn't get a response from you regarding my e:mail that I sent last week, 
but I have heard through the grapevine that you will be making a trip to 
Houston next week.  My plans for being in London next week are firm, so it 
looks as if we will miss one another.  

My offer stands to help you in any way as you take on your new role, so I 
trust that you will take me up on that offer as needed.  I will look forward 
to working with you as we develop common standards for operations worldwide, 
with effective exception reporting.  This is a key initiative for 2000 and 
will involve trading operations in all locations for all commodities.  
",2
198,"
Brent Price and I will be in the London office next week.  Wanted to see if 
you, Frank and Mo might be available for dinner one evening.  We arrive on 
Monday morning (March 20th) and will return to Houston on Friday morning.   
Our Tuesday night is booked, having dinner with Fernley.  But Monday, 
Wednesday and Thursday are available.  Does it work for you with the baby to 
do evenings?  Let me know.  ",2
199,"
The responsibility for granting access to the DPR and associated reports 
available through the Executive Viewer on line is being shifted from Scott 
Tholen's team to my operations team.   (This makes a lot of sense, since it 
is our group that prepares all of these reports.)  Fernley Dyson has 
requested access to this information via the Executive Viewer.  In insuring a 
tight distribution list for these reports, please let me know via return 
e:mail or voice mail (x35926) that you would like for Fernley to have access 
to the Enron-wide DPR.  Thanks. ",2
0,"


Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
1,"
Read some of Richard's questions",3
2,"
We still haven't got this finalized - I'm  looking to do this this week otherwise I would have to start agreeing with Bill that we have to pull them.

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
3,"
Is Smurfitt the deal you lost last Friday?",3
4,"
Kal

Could you please send Cathy a guest user id and password for EnronOnline.  Please set it up with defaults so she can see some products.

Thanks

Louise



Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308
",3
5,"
Is this the right Mike Miller, did you go to LJM or are you still here?",3
6,"

bdugan@ubspw.com",3
7,"
I'd like to talk to you if you're still here.  ",3
8,"
Alterations to report

MHI 501Fs are all unassigned
All MHI 501Fs belong to Stan Horton's group (EGS) but are managed by EA.  So please change this.

See below
Turbine Position Report								CONFIDENTIAL	
Summary by Controlling Region									
September 21, 2001									
($ MMs)									
							               Financial Data as of	9/30/2001	
UNITS	MODEL	CONTROLLED BY	STATUS	DASH APPROVAL DATE / STATUS	PROJECT(S)	CONTRACT COST	SCHEDULED CONTRACT PYMTS TO DATE	CANCELLATION	
EEL									
3	9FA STAG power islands	EEL	Available	Analyzing	Arcos	               250 	                 193 	                       175 	
					TOTAL EEL	250 	193 	175 	
									
EA									
1	501D5A simple cycle	EA	Available	Analyzing	Unassigned	                 25 	                   23 	                         25 	
									
1	7FA	EA	Tentative	$16.5MM on 2/16/01	Columbia / Longview	                 39 	                   12 	                           9 	
2	11N1	EA	Available	Analyzing	Unassigned	                 35 	                   35 	                         35 	
									
									
					TOTAL EA	98 	70 	68 	
EGS									
2	MHI 501F simple cycle	EGS	Available	Analyzing	Unassigned	                 37 	                   22 	                         37 	
2	MHI 501F simple cycle	EGS	Available	Analyzing	Unassigned	                 37 	                   22 	                         37 	
									
									
EGM									
2	Fr 6B 60hz power barges (BV=0)	EGM	Available	Analyzing	Unassigned	                 13 	                   13 	                         13 	
									
PGE									
1	LM6000	PGE	Available	Analyzing	Unassigned	                  -   	                    -   	                          -   	
									
14	UNITS - TOTAL				GRAND TOTALS	 $           361 	 $             275 	 $                   256 	
									
					per Summary By Status report	503 	354 	398 	
					Difference	(142)	(79)	(142)	",3
9,"
 on fuel cells - please set it up and ask Duran

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
10,"
terminated as long as we can ie there has been a PIP in place etc but as usual things are slow.
She refuses to take a director position - if you ask me she is posturing and will resign for another job shortly - I think she is looking for a payoff.",3
11,"
 
I want to order the following with the attached design.

3 mousepads
12 mugs

Please contact me on how I should do this and what the cost will be so I can send a check.

Louise Nettelton
2137 Chilton Road, Houston, Texas, 77019
Work 713 853 3488
Home 713 533 0313",3
12,"
We have resolved the issue partly.  John now reports directly to Hunter.  Give me a ring to discuss.  I felt your voicemail needed sorting out - you did sound annoyed, quite rightly so I think we have solved most of the problem.

By the way - give me a date and I'll be in Chicago.",3
13,"
 Could you please book the following flights and upgrade with my airmiles for the following
Louise Nettelton (with previous Las Vegas credit)
Marcus Nettelton (with previous Las Vegas credit)
Judith Adams
Scott Nettelton (infant with seat) - his one pass number is EF926306
Thanks very much 
ME


Itinerary And Select Purchase Option 
Saturday - February 9, 2002						
Flight	Departs	Arrives	Class of Service	Meal	OnePass Miles*	
Continental 799  Aircraft: MD-80 	Houston, TX (IAH-Bush Intercontinental) 9:20 AM 	Denver, CO (DEN-Denver Intl.)  10:40 AM 	Economy (V)	Snack	876	
Trip Duration: 2 hr 20 mi Total OnePass Flight Miles*: 876 mi 						
 						
Saturday - February 16, 2002						
Flight	Departs	Arrives	Class of Service	Meal	OnePass Miles*	
Continental 1098  Aircraft: MD-80 	Denver, CO (DEN-Denver Intl.) 4:35 PM 	Houston, TX (IAH-Bush Intercontinental)  7:55 PM 	Economy (V)	Dinner	876	
Trip Duration: 2 hr 20 mi Total OnePass Flight Miles*: 876 mi 						
 						

",3
14,"
When: Wednesday, September 26, 2001 1:00 PM-2:00 PM (GMT-06:00) Central Time (US & Canada).

*~*~*~*~*~*~*~*~*~*
",3
15,"
We are assuming we will be physical on Monday Feb 11 in Canada.
Let me know if there is an issue.
",3
16,"
Did you give John a copy?

Where are Technical Services?

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
17,"
Hughes
Fallon
Kitchen
Lavorato
Delainey
Dietrich
Causey
McMahon
Bowen
McConnell
Shankman
Sherriff
Brown
Piper
Garland
Whalley",3
18,"
As I never approved this, I just wondered if the rumours were true that we did spend money on this trip.

Let me know

Thanks

Louise",3
19,"
The view is that the CapEx  hold is across the company and your counterpart probably hasn't raised the issue of buying anything with higher management.  Suffice to say our guys have confirmed they don't think the bid is real.",3
20,"

Please find attached details for the forthcoming Enron Americas Management Offsite. There are group actions which need to be completed before arriving in Beaver Creek. 
The Offsite will involve meetings, mountain biking and white water rafting (grade 3), so please bring appropriate clothing. For those who have not been rafting before appropriate clothing would be swimwear, sports shoes, hat, shorts and T-shirt. Life jackets will be provided. The accommodation will be in condominiums in Beaver Creek and room assignments are also attached below. 
Transportation 
The attached agenda outlines the transportation requirements for those departing from Houston. It is assumed that all members of the ESA team will also travel to and from Houston with the Houston based employees. Dorie Hitchcock will be contacting those of you separately who are not traveling to and from Houston. 
Video 
You each have been assigned to a group for the sole purpose of completing a video prior to attending the Offsite. The video filming should be completed and on a VHS tape prior to departure for Beaver Creek. The purpose of this video is to provide a comic interlude to the proceedings. The videos will be seen prior to dinner on Friday night at Saddleridge. The video should be about  5 minutes in length, on a VHS tape and there is a zero budget assigned to the production of the video. Each team has been given a title which is open to interpretation (see attached spreadsheet).
Please find attached the following information: 
(i) Attendees and Teams for Video 
(ii) Draft Agenda 
Any questions or concerns should be addressed to Dorie Hitchcock (Ext 36978) 
We look forward to seeing you in Beaver Creek. 
John & Louise
 
  ",3
21,"
     


Note the mosquito problem in Houston (see below)!

 

<Embedded Picture (Metafile)>
<Embedded Picture (Metafile)>
<Embedded Picture (Metafile)>
<Embedded Picture (Metafile)>
<Embedded Picture (Metafile)>
<Embedded Picture (Metafile)>",3
22,"
Can you make sure Marcus Nettelton has three screens.  One pc and two screens.

Thanks

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
23,"
Tammie

 

Please could you set up the meetings (apart from the Thursday one which UBS already has arranged.  Contact Dave Forster and co-ordinate with him.  I couldn't forward you the email I sent but it was just to the 8 commercial MDs in UBSWEnergy.

Can you sende the attachment to all of the people (ex Enron only) on the lists (see in attachment) and copy to Par Odonnell and Mark Bridges - Dave Forster has their emails.

Thanks

Louise",3
24,"
Please find attached the governance schedule for UBSW Energy. 

Tammie will co-ordinate dial ins etc",3
25,"
If you are awaiting a visa and seconded to ubs - can you ttrade
--------------------------
Sent from my BlackBerry Wireless Handheld",3
26,"
Is she done yet?
--------------------------
Sent from my BlackBerry Wireless Handheld",3
27,"
You're right - typo
--------------------------
Sent from my BlackBerry Wireless Handheld",3
28,"
Did you find Liz - if you did is she ok?
--------------------------
Sent from my BlackBerry Wireless Handheld",3
29,"
Let's leave it until we get going.
--------------------------
Sent from my BlackBerry Wireless Handheld",3
30,"
No there will be plenty of others
--------------------------
Sent from my BlackBerry Wireless Handheld",3
31,"
Groovy
--------------------------
Sent from my BlackBerry Wireless Handheld",3
32,"
We need to send read only ids to all our customers.

 Did we plan that?
--------------------------
Sent from my BlackBerry Wireless Handheld",3
33,"
I'm fine "" check with Haedicke
--------------------------
Sent from my BlackBerry Wireless Handheld",3
34,"
Wahey on curry
--------------------------
Sent from my BlackBerry Wireless Handheld",3
35,"
Iam on a plane sorry
--------------------------
Sent from my BlackBerry Wireless Handheld",3
36,"
Do we have anyone in portland?
--------------------------
Sent from my BlackBerry Wireless Handheld",3
37,"
Cool
--------------------------
Sent from my BlackBerry Wireless Handheld",3
38,"
We will need to allocate individual seats early next week.

Don't worry about john on offices we are done.
--------------------------
Sent from my BlackBerry Wireless Handheld",3
39,"
Chase back office and their restart plan updates individually
Thansk
--------------------------
Sent from my BlackBerry Wireless Handheld",3
40,"
80 plus percent of all of our trades are with those 50.  We need to give them a defined group for day 1.

I had a long meeting with their chief credit officer from londonyesterday and he agreed to put someone here froM day 1 capable of making decisions

I think we have credit working on 77 and we should start coMpiling the next list

On the plane doors closing
--------------------------
Sent from my BlackBerry Wireless Handheld",3
41,"

--------------------------
Sent from my BlackBerry Wireless Handheld",3
42,"
What is the name of the website where all of this information resides?


--------------------------
Sent from my BlackBerry Wireless Handheld",3
43,"

Nettelton Agenda
Premier Home Rentals
476-6677 cell 376-2579
Richard and Kristen Nye
Arrival Day- Sat Feb 9, 2002

4:00 pm - 	Vail Limo 970-949-4900 4ppl Denver to BC- BA2019 - Bruce Kitchen
Check in to 157 Beaver Creek Drive- door will be open for arrival
		Deliver 3 boxes from Premier office to house
Baby's Away's to deliver: Crib w/bumper, high chair, monitor, musical crib gym, toy  bucket.
Deliver lift tickets to house
Deliver groceries and beer to house- list received
Dinner table for 9+ high chair
Make twin beds to king size


7:00 pm - Cuisine Catering to drop Minestrone Soup, cheese & cracker, chip  & salsa, veggie & dip, jalapeno jelly cream cheese & crackers. 926-4986

8:00 pm - Ski Rental Fitting - All Mountain Sports- 845-7329 - Please call once you have arrived to confirm 8pm

Tues Feb. 12, 2002
3:00 pm -pick up at house- Snowmobile Tour- Nova Guides 970-827-4232- 7 people on 6 machines - Tigiwon Tour- must cancel outside 48hrs for refund.  Gratuity is included.

Wed Feb. 13, 2002
6:30 pm -10 ppl Grouse Mountain Grill - 949-0600

Departure Day- Sat Feb. 16, 2002
12:30 pm - p/u Bruce + 3 to return to Denver


Beaver Creek Medical Center
1280 Village Road- Take Dial A Ride
970-949-0800

Take and Bake to be delivered each evening at 7:00 pm by Cuisine Catering 926-4986
*Sunday Feb 10 - Lasagna
* Monday Feb 11 - Roast Chicken
* Tuesday Feb 12 - Chili
* Wednesday Feb 13 - no order
* Thursday Feb 14 - Beef Stroganoff
* Friday Feb 15 - Chicken Curry

Dial A Ride- free chauffer service throughout Beaver Creek  970-949-1938

Vail Taxi- paid transportation for outside Beaver Creek  970-476-TAXI (8299)
",3
44,"
We need a copy of whatever they are looking at.
--------------------------
Sent from my BlackBerry Wireless Handheld",3
45,"
Surely we can cover this from within Virgo's team?
--------------------------
Sent from my BlackBerry Wireless Handheld",3
46,"
WE are not sending the money - let's discuss.  Ring me if you can -I'm in the office

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
47,"
but we didn't include EOL - what's the story there?

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
48,"
I need help - my home pc is down and unless I sleep in the office its not good.",3
49,"
Prepays - although they do not terminate they do drop to zero collateral on a further downgrade.",3
50,"
Rob, 

Let's discuss an action plan

Louise


 ",3
51,"
Please organise a car to pick up my Mum and Dad at 4:15pm tomorrow to take them to the airport.

Thanks

Louise

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
52,"
Not included in the schedule is the $300mm of LCs expiring on 11/30.  Just so you know - but I think the decision is obvious.",3
53,"

ENA												
Customer Name				  Forecasted Amount 	 Actual Amount 	 Variance 	Comments					
AEP Energy Services, In Total				 $  23,734,253.90 		 $23,734,253.90 	AEP will not pay due to $10 mill o/s with other Enron entity per AEP credit					
Ashland Specialty Chemi Total				 $       374,214.16 		 $     374,214.16 						
												
												
												
												
												
												
Duke Energy Trading and Total				 $    1,878,883.59 		 $  1,878,883.59 						
												
Entergy Louisiana, Inc. Total				 $       966,153.41 		 $     966,153.41 						
Exelon Energy Company Total				 $       710,530.96 		 $     710,530.96 						
												
Louisiana Gas Service, Total				 $    1,359,334.50 		 $  1,359,334.50 						
												
Ormet Primary Aluminum Total				 $       914,906.41 		 $     914,906.41 						
PG&E Energy Trading, Ca Total				 $    3,395,260.98 		 $  3,395,260.98 						
												
Public Service Company Total				 $    1,267,837.61 	 $     846,213.50 	 $     421,624.11 						
Southwestern Electric P Total				 $       308,450.56 		 $     308,450.56 	Will not pay?Tom & Lisa to handle					
												
Texex Energy Partners L Total				 $       876,975.01 	 $       86,633.20 	 $     790,341.81 						
TransCanada Gas Service Total				 $    8,298,143.37 		 $  8,298,143.37 						
West Linn Paper Company Total				 $       353,492.38 		 $     353,492.38 						
Wisconsin Gas Company Total				 $    2,951,547.46 		 $  2,951,547.46 						
				 $119,828,949.26 		 $46,457,137.60 						
												
												
ENA Upstream												
Customer Name				  Forecasted Amount 	 Actual Amount 	 Variance 	Comments					
AEP/HPL Total				 $        35,677.90 		 $       35,677.90 						
Ashland Distribution Co Total				 $       559,550.00 		 $     559,550.00 						
												
												
												",3
54,"
Enron Management Committee	

I hereby resign from the above mentioned committee.",3
55,"
Below is the draft of our governance which I think works.  Let me know your thoughts and possibly we can discuss at this morning's meeting.  I will be participating by phone from the airport as I am on my way to Stamford.  


As we move forward we have two huge tasks to complete at the same time, the integration with UBS Warburg and the re-start of our business.    The UBS corporate governance facilitates the creation of several committees which will meet on a regular basis to resolve issues and report on progress.  Within the UBS framework we will be creating a 'Transitional Steering Committee',  'Integration Committee' and 'Gas and Power Operating Committee'.  

UBS has already created the Integration Committee which we will merge into.  

Dave Forster will be attending all of these groups in the early weeks to ensure consistency and good communication.  Dave will also act as our point person for Mark Bridges from UBS, ensuring the simplest and most effective methods of communication are in place for both parties.

This email outlines the governance structure that will be formalized with immediate effect:

1.	Transitional Steering Committee:
This committee will be responsible for the overall management and co-ordination of the integration efforts for both the initial Launch Date and the later Disentanglement Date at the end of 2002.
Committee Members:
Mike Hutchins (co-chair)
Greg Whalley (co-chair)
Louise Kitchen
Pat O'Donnell
Mike Bolin
Proposed Logistics:
This committee will meet on a weekly basis until shortly after the Launch Date, and then bi-monthly thereafter until December 31 2002.
Minutes will be distributed to senior UBS and Enron management only.
Proposed Time	- Wednesday 8:30am CST

2.	Integration Committee:
This committee will be responsible for the day-to-day management and co-ordination of the integration efforts for both the initial Launch Date and the later Disentanglement Date at the end of 2002.  Any issues, which this committee cannot resolve, will be escalated to the Transitional Steering Committee.  

Proposed UBS Energy Committee Members:
Louise Kitchen (co-chair)
Pat O'Donnell (co-chair)
Mark Bridges 
Sally Beck  - Operations
Mark Haedicke - Legal
Wes Colwell - Financial Operations
Bill Bradford - Credit
David Port - Market Risk
Jay Webb - IT
Jenny Rub - Infrastructure
Peter Keohane - Canada
David Forster - ubswenergy.com 
UBS counterparties
Proposed Logistics:
This committee will meet on a weekly basis until reviewed at December 31 2002.
Minutes will be distributed to the Transitional Steering Committee and team members as appropriate.
Time - Thursday 9:00am CST

3. 	Gas and Power Operating Committee:
This committee will be responsible for the operational running of the Gas and Power Trading business.   The initial focus of this group will be the re-starting of the business. Following the relaunch the purpose of the Management Committees will be to push through its strategic plans and targets globally, to be able to react to market changes quickly, and provide a forum for communication across all locations.  These committees should also maintain, and develop further, any synergies between the Gas and Power Business and other UBS businesses.

Proposed Committee Members:
Louise Kitchen (co-chair)
Greg Whalley (co-chair)
Tim Belden
Chris Calger
John Lavorato
Kevin Presto
Hunter Shively
Rob Milnthorp
Plus ad hoc members of the Logistical support functions as and when required.
?Proposed Logistics:
This committee will meet on a weekly basis but not before March 2002.

Prior to March 2002, this committee will be replaced by two sub-committees - the Operational Re-start Sub-Committee and the Commercial Re-start Sub-Committee.

3(i)		Operational Restart Sub-Committee 
This subcommittee will be responsible for ensuring that the support functinality is full available at the restart date.

Proposed Sub-Committee Members:
Louise Kitchen (co-chair)
Pat O'Donnell (co-chair)
Mike Bridges 
Sally Beck  - Operations
Mark Haedicke - Legal
Wes Colwell - Financial Operations
Bill Bradford - Credit
David Port - Market Risk
Jay Webb - IT
Jenny Rub - Infrastructure
Peter Keohane - Canada
David Forster - ubswenergy.com 
Proposed Logistics:
This sub-committee will meet weekly until disbanded.
Time Tuesday 8:00am CST

3(ii)	Commercial Re-start Sub-Committee 
This subcommittee will be responsible for ensuring that the UBS Warburg Energy Counterparties are capable of transacting with our new company in the shortest time possible and in the most efficient way for both the counterparty and UBS Warburg Energy.

Proposed Sub-Committee Members:
Louise Kitchen
Bryan Murtaugh - UBS Legal
Mark Taylor
Elizabeth Sager/Leslie Hansen
Mary Cook/Jeff Hodge
Bill Glass
Bill Bradford
Peter Keohane
Barry Tycholiz
Frank Vickers
Laura Luce
Rob Milnthorp
Chris Calger
David Forster
Other members to be announced
Proposed Logistics:
This sub-committee will meet weekly until disbanded.
Time Tuesday 10:00am CST

Tammie will notify each of you of the rooms etc.",3
56,"
Credit			
			
Bradford 	Bill	Vice President	
Brackett	Debbie	Sr Director	
Rohauer	Tanya	Sr Director	
Nelson	Rod	Director	
Sacks	Ed	Manager	
Williams	Jay	Manager	
McGinnis	Stephanie	Manager	
Reasoner	Monica	Sr Analyst	
Radous	Paul	Manager	
Suttle	John	Manager	
Sononstine	Max	Sr Analyst	
			
Vanek	Darren	Analyst	
Wilhite	Jane	Sr Analyst	
Conwell 	Wendy	Sr Analyst	
Brown	Kortney	Sr Analyst	
Espinoza	Veronica	Analyst	
			
			


Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
57,"
S. Montovano - E. Gas	
S. Calcagno - T. Gas	
J. Dosovich - W. Gas	
C. Nicolay - FERC	
A. Combs - W. Power	
S. Walton - E. Power	
S. Novosel	
J. Steffes	

I will personally make sure we have Jim.

Please make sure these people are not severed.
",3
58,"
Have them delivered to Jim Derrick and explain that they are Fastow's deal mementoes which were left in his office.
I don't think his picture will have reference so we'll keep it for now.
Thanks


Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
59,"
With Canada 

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
60,"

  
Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
61,"
Regulatory		
		
S. Montovano - E. Gas		
J. Dosovich - W. Gas		
C. Nicolay - FERC		
Alan Comnes	West Power	
S. Walton - E. Power		
J Steffes		
Charles Yeung	ERCOT	
Susan Lindberg		
Sarah Novosel	FERC	
		
		
		

Are all of these people still here?  We obviously hope so, as we would like them for NEWCO
",3
62,"
List of traders	


Tom Martin
Jim Schweiger
John Arnold
Mike Maggi
Andy Zipper
Hunter Shively
Geof Storey
Scott Neal
Dana Davis
Fletch Sturm
Kevin Presto
Mike Roberts (Weather - non-trading but lots of apps)
Mike Grigsby

Is that enough or do you want all of them?",3
63,"
I am  going to ask Greg W if you can be included in NewCo, but I never really asked if you wanted to be.  Do you want to be?",3
64,"
What happened?
--------------------------
Sent from my BlackBerry Wireless Handheld",3
65,"
Please make sure Tom does does have any of hiis access shut off today by error.  He is not on list 3.

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
66,"
He would be a good addition somewhere - thoughts?

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
67,"
We would really like some UBS signs for the trading floor - can we take the ones you have here?
--------------------------
Sent from my BlackBerry Wireless Handheld",3
68,"
This got to me tonight - If we come back, or when we come back we need to remember this guy.  I have no idea who he is but please can we hire him back if/when we get EnronOnline back on top.  We need to remember him next year.

A great reflection on you guys too.

Louise


Ref: Houston Chronicle website
* * * * * 
Tuesday, Dec. 4 
I was part of the greatest team I have ever seen or heard of. We had unmatched talent and skill. We had a seemingly bottomless pool of experience to draw upon. We consistently diplayed unyielding determination and unwavering resolve. But, above all, an unbreakable commitment to help make Enron Online great. Throughout the decline we did what we had always done -- we did our best. 
* * * * *  ""Enron took my 401(k), they took my stock options, they took away the day-old pastries that were always on the desk outside my office. ... They took away my boss and my co-workers, whom I considered a family. I loved my job, and in the end they took that, too.""  Matt Hommel,  former Enron employee * * * * * 	
We have all read the news and we all know the things that happened at Enron and we all know the names of those to blame. At the end of it all, the truth is that bad things happen. For myself I humbly asked for only one thing: The chance to rebuild Enron Online. I waited all day praying that I would get a call to tell me that my wish had been granted. Around 9 p.m. I got the call from the senior director that I hoped was good news. In the utmost professional manner, I was informed that there was no good news. 
Now it's over. I still get a bit choked up when I think about it. I don't work at Enron, and the team that I was a part of has been scattered in the streets. I made some good friends at Enron, but I know I won't see many of them again. Enron took those friendships, Enron took my 401(k), they took my stock options, they took away the day-old pastries that were always on the desk outside my office, they took the free sodas and the big screen TVs and the foosball table. They took away the free dinners we got on Friday nights during the new releases to the Web site. They took away the admin who always teased me because I ate like a pig and never gained weight. They took away the guy that beat me in foosball 5-1, despite the fact that he played with one hand and was carrying on a conversation on his cell phone while he played. They took away my boss and my co-workers, whom I considered a family. I loved my job, and in the end they took that, too. 
But let me say this. I have my memories. I am not going to ruin them with feelings of resentment or betrayal. I am going to keep my memories. They belong to me. 
Matt Hommel, 


Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
69,"
I would like to discuss a change of management for EnronOnline under the Netco scenario.  I believe that we have a very short period of time to get EnronOnlne back up and running and with this in mind it may be preferable to change out the management sooner rather than later.  I think there is a lot of preparation work which can be done now.

Can we discuss?

Thanks",3
70,"
Copies of the front to back detail process flows for the Gas and Power 
businesses done in April by IT Compliance department

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
71,"
What happens to the money in Wachovia?

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
72,"
Firstly,  I never pick up voicemail so I just got your message from the week-end.  Sorry.

Anyway EnronOnline:  There are two versions today - we keep one in NewCo and the Estate keeps one.  Two teams can be allocated for each.
It works - we have enough people to do it.

In terms of the Estate:
The Estate will keep a copy of the source code and the Estate will also maintain a staff on both the development side and the support side in order to ensure the service can be maintained.  The source code and build process are sufficient to allow for running almost immediately.  We actually have two EnronOnline environments today - the 'staging environment' and the real 'production environment'.  Essentially we would leave the staging environment for Enron - it is simply a question of staffing which I believe is totally possible now we have allocated the staff to NewCo and the Enron estate.

In terms of NewCo:
EnronOnline will be maintained for NewCo using the production environment.  With its own staff.
",3
73,"
We need to add the word energy to the 'ubs warburg' on the top left hand corner of our screen.  
So it reads UBS Warburg Energy.
--------------------------
Sent from my BlackBerry Wireless Handheld",3
74,"
You don't ever need to sell to me.
I'll let you know progress as we move forward.",3
75,"
just rang me - they want to meet with John Sherriff and Joe Gold?????????????  What is going on?????????????  They are going very deep into reserves too.",3
76,"
Don't forget the EDI we use for pipeline noms

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
77,"
I think he'll be done at his current offer, do you want to give him more?

I told him he's reporting to you and Milly and he was pleased.

Are you listening or video conferencing into this meeting?
--------------------------
Sent from my BlackBerry Wireless Handheld",3
